hsa-miR-181a-3p	TFAP2A
hsa-miR-181a-3p	Vmp1
hsa-miR-181a-5p	Ddit4
hsa-miR-181a-5p	Unc5b
hsa-miR-181b-5p	Aicda
hsa-miR-181b-5p	Ddit4
hsa-miR-181b-5p	Unc5b
hsa-miR-181c-5p	Ddit4
hsa-miR-181c-5p	Tnf
hsa-miR-181c-5p	Unc5b
hsa-miR-181d-5p	Ddit4
hsa-miR-181d-5p	Unc5b
hsa-miR-182-5p	Cd59a
hsa-miR-1825	Map1b
hsa-miR-1827	Cd99
hsa-miR-1827	Fut1
hsa-miR-185-3p	Cers1
hsa-miR-185-3p	Map1b
hsa-miR-185-5p	Ago2
hsa-miR-185-5p	Hhip
hsa-miR-186-3p	Dis3
hsa-miR-186-5p	Tgfbr3
hsa-miR-187-3p	Cd93
hsa-miR-187-5p	Dmpk
hsa-miR-187-5p	Rgs4
hsa-miR-188-5p	Hmox1
hsa-miR-18a-5p	Smad2
hsa-miR-18a-5p	Smad4
hsa-miR-1909-3p	Tecpr2
hsa-miR-190a-3p	Pck1
hsa-miR-190b	Mtmr6
hsa-miR-1910-3p	Fut1
hsa-miR-1910-3p	Mill2
hsa-miR-1910-5p	Tmem127
hsa-miR-1911-3p	Samd4
hsa-miR-1914-5p	Timp3
hsa-miR-192-3p	Rab1
hsa-miR-193a-3p	Ptbp1
hsa-miR-193a-3p	Tgfbr3
hsa-miR-193b-3p	Ptbp1
hsa-miR-193b-3p	Tgfbr3
hsa-miR-195-5p	Cask
hsa-miR-195-5p	Dmpk
hsa-miR-195-5p	Npepps
hsa-miR-195-5p	Pdcd1
hsa-miR-196a-3p	Cd59a
hsa-miR-196a-3p	Rapgefl1
hsa-miR-196a-5p	Gnl1
hsa-miR-196b-5p	Gnl1
hsa-miR-1972	Tmem127
hsa-miR-1976	Fam120c
hsa-miR-1976	Poteg
hsa-miR-199a-5p	Map1b
hsa-miR-199b-5p	Map1b
hsa-miR-19a-3p	Zfp618
hsa-miR-19a-5p	P2ry1
hsa-miR-19a-5p	Zxda
hsa-miR-19b-1-5p	P2ry1
hsa-miR-19b-1-5p	Zxda
hsa-miR-19b-2-5p	P2ry1
hsa-miR-19b-2-5p	Zxda
hsa-miR-19b-3p	Zfp618
hsa-miR-200b-3p	SUZ12
hsa-miR-200c-3p	Reln
hsa-miR-200c-3p	Vldlr
hsa-miR-200c-3p	Zeb2
hsa-miR-202-3p	Poteg
hsa-miR-202-3p	Thbs1
hsa-miR-203a-3p	Map4
hsa-miR-203a-3p	Pxdn
hsa-miR-203a-3p	Wars
hsa-miR-203a-5p	Prkx
hsa-miR-205-5p	ESRRG
hsa-miR-2052	Zxda
hsa-miR-206	Pxdn
hsa-miR-206	Tppp
hsa-miR-208a-3p	Lmtk2
hsa-miR-208b-3p	Lmtk2
hsa-miR-20a-5p	Fem1a
hsa-miR-20a-5p	Piwil2
hsa-miR-20a-5p	Prkg1
hsa-miR-20a-5p	Tgfbr2
hsa-miR-20b-5p	Fem1a
hsa-miR-20b-5p	Piwil2
hsa-miR-21-3p	Clasp1
hsa-miR-21-3p	Map1b
hsa-miR-21-5p	Lats1
hsa-miR-21-5p	Pten
hsa-miR-21-5p	Reck
hsa-miR-210-3p	Foxn3
hsa-miR-210-3p	Zfp618
hsa-miR-2113	Fhl2
hsa-miR-212-3p	Vmp1
hsa-miR-215-3p	3-Sep
hsa-miR-215-3p	Fbxo6
hsa-miR-216a-3p	Pde3a
hsa-miR-216a-5p	Tecpr2
hsa-miR-216b-3p	Zdhhc22
hsa-miR-216b-5p	Tecpr2
hsa-miR-217	5-Mar
hsa-miR-217	Pten
hsa-miR-218-2-3p	Tpgs2
hsa-miR-218-5p	Rab1
hsa-miR-22-3p	Ddit4
hsa-miR-22-3p	Hmox1
hsa-miR-22-3p	Klf6
hsa-miR-22-3p	Ogn
hsa-miR-221-3p	Lep
hsa-miR-221-5p	Unc5b
hsa-miR-223-3p	Arid4b
hsa-miR-223-3p	Hnf1a
hsa-miR-223-3p	Il6
hsa-miR-223-3p	Lpin2
hsa-miR-223-3p	Poteg
hsa-miR-223-5p	Cdh6
hsa-miR-223-5p	Ehd3
hsa-miR-223-5p	Fhl2
hsa-miR-223-5p	Gli2
hsa-miR-223-5p	Kcnq5
hsa-miR-223-5p	Tmem106b
hsa-miR-223-5p	Zswim1
hsa-miR-2276-3p	Ets1
hsa-miR-2276-5p	Mapk8ip2
hsa-miR-2276-5p	Tmem127
hsa-miR-2277-3p	Poteg
hsa-miR-23a-3p	Celf1
hsa-miR-23a-3p	Vav3
hsa-miR-23a-5p	Tmem127
hsa-miR-23b-3p	Vav3
hsa-miR-23b-5p	Tmem127
hsa-miR-23c	Vav3
hsa-miR-24-1-5p	Ddit4
hsa-miR-24-2-5p	Ddit4
hsa-miR-24-3p	Furin
hsa-miR-24-3p	Mapk8ip2
hsa-miR-2467-5p	Tnfrsf10b
hsa-miR-25-3p	DKK3
hsa-miR-25-5p	Srsf1
hsa-miR-2681-3p	Map4
hsa-miR-2681-5p	Tgfbr3
hsa-miR-2682-3p	Ptbp1
hsa-miR-2682-5p	Serpine1
hsa-miR-27a-3p	Mstn
hsa-miR-27a-3p	Osbpl10
hsa-miR-27b-3p	Osbpl10
hsa-miR-297	Cdh6
hsa-miR-297	Thbs1
hsa-miR-297	Tmem106b
hsa-miR-29a-3p	AKT3
hsa-miR-29a-3p	Pigs
hsa-miR-29a-3p	Tmem127
hsa-miR-29b-3p	Mmp15
hsa-miR-29b-3p	Mmp24
hsa-miR-29b-3p	Pigs
hsa-miR-29b-3p	Tmem127
hsa-miR-29c-3p	Col6a2
hsa-miR-29c-3p	Ctsk
hsa-miR-29c-3p	Mmp15
hsa-miR-29c-3p	Mmp24
hsa-miR-29c-3p	Pigs
hsa-miR-29c-3p	Tmem127
hsa-miR-301a-5p	Baz2a
hsa-miR-301a-5p	Slfn5
hsa-miR-301b-5p	Baz2a
hsa-miR-301b-5p	Slfn5
hsa-miR-302a-3p	Map1b
hsa-miR-302b-3p	Map1b
hsa-miR-302c-3p	Map1b
hsa-miR-302d-3p	Map1b
hsa-miR-302e	Map1b
hsa-miR-3064-3p	Hmox1
hsa-miR-3065-3p	Pigs
hsa-miR-30a-3p	Fmr1
hsa-miR-30a-5p	Hspa5
hsa-miR-30a-5p	Snai1
hsa-miR-30b-3p	Slc35e2
hsa-miR-30b-5p	Snai1
hsa-miR-30c-5p	Snai1
hsa-miR-30d-5p	Snai1
hsa-miR-30e-5p	Snai1
hsa-miR-31-5p	Lats2
hsa-miR-3115	Zswim1
hsa-miR-3116	Tbc1d13
hsa-miR-3117-5p	Klf6
hsa-miR-3117-5p	Lmtk2
hsa-miR-3117-5p	Tnfrsf10b
hsa-miR-3118	Fem1a
hsa-miR-3118	Gnl1
hsa-miR-3118	Serpine1
hsa-miR-3118	Zfp106
hsa-miR-3119	Wars
hsa-miR-3120-5p	Fam216a
hsa-miR-3120-5p	Hrk
hsa-miR-3120-5p	Mcm8
hsa-miR-3124-3p	Map1b
hsa-miR-3127-3p	Ankle1
hsa-miR-3129-3p	Chrdl1
hsa-miR-3130-3p	Gtpbp1
hsa-miR-3130-3p	Klf6
hsa-miR-3135a	Wars
hsa-miR-3135b	Ang
hsa-miR-3135b	Entpd4
hsa-miR-3135b	Fbxo6
hsa-miR-3135b	Map1b
hsa-miR-3135b	Mapk8ip2
hsa-miR-3135b	Osbpl10
hsa-miR-3135b	Poteg
hsa-miR-3136-5p	Cd59a
hsa-miR-3136-5p	Fem1a
hsa-miR-3136-5p	Zfp106
hsa-miR-3138	Poteg
hsa-miR-3138	Txlna
hsa-miR-3144-5p	Tbc1d13
hsa-miR-3145-5p	Kcnb1
hsa-miR-3147	Dnajc6
hsa-miR-3149	Thbs1
hsa-miR-3150b-3p	Tmem127
hsa-miR-3151-3p	Hmox1
hsa-miR-3151-3p	Poteg
hsa-miR-3155a	Hmox1
hsa-miR-3155b	Hmox1
hsa-miR-3158-5p	Map1b
hsa-miR-3158-5p	Timp3
hsa-miR-3160-3p	Fut1
hsa-miR-3161	Tnfrsf10b
hsa-miR-3161	Vmp1
hsa-miR-3162-3p	Atg9a
hsa-miR-3162-5p	Itga11
hsa-miR-3164	Serpine1
hsa-miR-3165	Txlna
hsa-miR-3166	Map1b
hsa-miR-3174	Igfbp4
hsa-miR-3175	Ago2
hsa-miR-3175	Hhip
hsa-miR-3178	Vav3
hsa-miR-3179	Hmox1
hsa-miR-3180-5p	Map1b
hsa-miR-3183	Klf6
hsa-miR-3184-5p	Map1b
hsa-miR-3188	Tnfrsf10b
hsa-miR-3189-5p	Baz2a
hsa-miR-3190-3p	Tnfrsf10b
hsa-miR-3190-5p	Acbd7
hsa-miR-3190-5p	Aldoa
hsa-miR-3190-5p	Ccdc117
hsa-miR-3190-5p	Fam216a
hsa-miR-3190-5p	H6pd
hsa-miR-3190-5p	Kras
hsa-miR-3190-5p	Lhx4
hsa-miR-3190-5p	Ptbp1
hsa-miR-3190-5p	Serping1
hsa-miR-3190-5p	Socs6
hsa-miR-3190-5p	Tgfbr3
hsa-miR-3190-5p	Unc5b
hsa-miR-3190-5p	Vsig2
hsa-miR-3191-3p	Tbc1d13
hsa-miR-3194-3p	Hmox1
hsa-miR-3194-5p	Plcg2
hsa-miR-3194-5p	Poteg
hsa-miR-3194-5p	Tmem127
hsa-miR-3198	Ang
hsa-miR-3199	Gmps
hsa-miR-3202	Poteg
hsa-miR-3202	Tnfrsf10b
hsa-miR-320a	Polr3d
hsa-miR-323a-5p	Socs6
hsa-miR-326	Tmem127
hsa-miR-329-3p	5-Mar
hsa-miR-329-3p	Akap11
hsa-miR-329-3p	Ankle1
hsa-miR-329-3p	Asah2
hsa-miR-329-3p	Bach1
hsa-miR-329-3p	Bnc2
hsa-miR-329-3p	Cacul1
hsa-miR-329-3p	Cops7b
hsa-miR-329-3p	Donson
hsa-miR-329-3p	Epg5
hsa-miR-329-3p	Evi2a
hsa-miR-329-3p	Fasl
hsa-miR-329-3p	Glcci1
hsa-miR-329-3p	Il1rapl1
hsa-miR-329-3p	Kif5c
hsa-miR-329-3p	Mcts1
hsa-miR-329-3p	Med28
hsa-miR-329-3p	Mobp
hsa-miR-329-3p	Mrrf
hsa-miR-329-3p	Muc15
hsa-miR-329-3p	Nfat5
hsa-miR-329-3p	Phka1
hsa-miR-329-3p	Prkx
hsa-miR-329-3p	Ptp4a2
hsa-miR-329-3p	Rexo2
hsa-miR-329-3p	Serbp1
hsa-miR-329-3p	Sgip1
hsa-miR-329-3p	Syt2
hsa-miR-329-3p	Tnfrsf21
hsa-miR-329-3p	Unc5b
hsa-miR-329-3p	Zxda
hsa-miR-329-5p	P2ry1
hsa-miR-330-5p	Tmem127
hsa-miR-335-5p	Daam1
hsa-miR-339-5p	Fam216a
hsa-miR-339-5p	Zfp703
hsa-miR-33a-3p	Igfbp4
hsa-miR-33a-3p	Pxdn
hsa-miR-33a-5p	Nsf
hsa-miR-33b-3p	Piwil2
hsa-miR-340-3p	H6pd
hsa-miR-342-3p	Asah2
hsa-miR-342-3p	Klf6
hsa-miR-342-3p	Rgs4
hsa-miR-342-3p	Rnf152
hsa-miR-342-3p	Zdhhc22
hsa-miR-342-5p	Plcg2
hsa-miR-345-3p	Cd59a
hsa-miR-345-3p	Txlna
hsa-miR-345-3p	Wars
hsa-miR-346	Ets1
hsa-miR-346	Hrk
hsa-miR-34a-3p	Satb2
hsa-miR-34b-5p	Serpine1
hsa-miR-34c-5p	Bcl2
hsa-miR-34c-5p	Sgcb
hsa-miR-3529-3p	Ddit4
hsa-miR-3529-3p	Tgfbr3
hsa-miR-3591-3p	Clasp1
hsa-miR-3591-3p	Map1b
hsa-miR-3605-5p	Hmox1
hsa-miR-3605-5p	Poteg
hsa-miR-3606-5p	Serping1
hsa-miR-3607-3p	Ddit4
hsa-miR-3609	Rab1
hsa-miR-361-3p	Dmpk
hsa-miR-3611	Map1b
hsa-miR-3612	Cd99
hsa-miR-3612	Fut1
hsa-miR-3613-3p	Dhodh
hsa-miR-3614-3p	Atp9a
hsa-miR-3614-5p	Gnl1
hsa-miR-3616-5p	Map1b
hsa-miR-3616-5p	Vav3
hsa-miR-3616-5p	Zfp106
hsa-miR-362-3p	5-Mar
hsa-miR-362-3p	Akap11
hsa-miR-362-3p	Ankle1
hsa-miR-362-3p	Asah2
hsa-miR-362-3p	Bach1
hsa-miR-362-3p	Bnc2
hsa-miR-362-3p	Cacul1
hsa-miR-362-3p	Cops7b
hsa-miR-362-3p	Donson
hsa-miR-362-3p	Epg5
hsa-miR-362-3p	Evi2a
hsa-miR-362-3p	Fasl
hsa-miR-362-3p	Glcci1
hsa-miR-362-3p	Il1rapl1
hsa-miR-362-3p	Kif5c
hsa-miR-362-3p	Mcts1
hsa-miR-362-3p	Med28
hsa-miR-362-3p	Mobp
hsa-miR-362-3p	Mrrf
hsa-miR-362-3p	Muc15
hsa-miR-362-3p	Nfat5
hsa-miR-362-3p	Phka1
hsa-miR-362-3p	Prkx
hsa-miR-362-3p	Ptp4a2
hsa-miR-362-3p	Rexo2
hsa-miR-362-3p	Serbp1
hsa-miR-362-3p	Sgip1
hsa-miR-362-3p	Syt2
hsa-miR-362-3p	Tnfrsf21
hsa-miR-362-3p	Unc5b
hsa-miR-362-3p	Zxda
hsa-miR-362-5p	Tecpr2
hsa-miR-3620-5p	Mill2
hsa-miR-3622a-3p	Acbd7
hsa-miR-3622a-3p	Mill2
hsa-miR-3622a-3p	Socs6
hsa-miR-3622a-3p	Vsig2
hsa-miR-3622a-5p	Nanos1
hsa-miR-3622a-5p	Slc35e2
hsa-miR-3622b-3p	Acbd7
hsa-miR-3622b-3p	Mill2
hsa-miR-3622b-3p	Socs6
hsa-miR-3622b-3p	Vsig2
hsa-miR-3622b-5p	Cd59a
hsa-miR-363-5p	Zswim1
hsa-miR-3646	Eid1
hsa-miR-3649	Tnfrsf10b
hsa-miR-3650	Entpd4
hsa-miR-3652	Ang
hsa-miR-3652	Entpd4
hsa-miR-3652	Fbxo6
hsa-miR-3652	Igfbp4
hsa-miR-3652	Mapk8ip2
hsa-miR-3652	Osbpl10
hsa-miR-3653-5p	Fam120c
hsa-miR-365a-5p	Gmps
hsa-miR-365a-5p	Tbc1d13
hsa-miR-365b-5p	Gmps
hsa-miR-365b-5p	Tbc1d13
hsa-miR-3660	Ints2
hsa-miR-3661	Tnfrsf10b
hsa-miR-3663-3p	Tmem127
hsa-miR-3664-3p	Vav3
hsa-miR-3664-5p	Ehd3
hsa-miR-3664-5p	Entpd4
hsa-miR-3664-5p	Reep5
hsa-miR-3672	Hmox1
hsa-miR-3679-5p	Hmox1
hsa-miR-3679-5p	Poteg
hsa-miR-3680-3p	P2ry1
hsa-miR-3681-3p	Pde3a
hsa-miR-3685	Ddit4
hsa-miR-3686	Ddit4
hsa-miR-3688-3p	Cd59a
hsa-miR-3688-3p	Rab1
hsa-miR-3688-5p	Lhx4
hsa-miR-3689a-3p	Slc35e2
hsa-miR-3689b-3p	Slc35e2
hsa-miR-3689c	Slc35e2
hsa-miR-3689d	Cd99
hsa-miR-3689d	Entpd4
hsa-miR-3689d	Gnl3l
hsa-miR-3692-5p	Hmox1
hsa-miR-3692-5p	Poteg
hsa-miR-370-3p	Poteg
hsa-miR-371a-5p	Dhodh
hsa-miR-371b-5p	Dhodh
hsa-miR-372-3p	Map1b
hsa-miR-372-5p	Dhodh
hsa-miR-373-3p	Map1b
hsa-miR-373-5p	Dhodh
hsa-miR-374a-3p	Zfp106
hsa-miR-374a-5p	Akt3
hsa-miR-374a-5p	Cav1
hsa-miR-374a-5p	Cebpb
hsa-miR-374b-3p	Txlna
hsa-miR-374b-5p	Cav1
hsa-miR-374b-5p	Flna
hsa-miR-374b-5p	MIR17HG
hsa-miR-376a-3p	Tgfbr3
hsa-miR-376b-3p	Tgfbr3
hsa-miR-377-3p	3-Sep
hsa-miR-377-3p	Asah2
hsa-miR-377-3p	Klf6
hsa-miR-377-3p	Map4
hsa-miR-377-3p	Nanos1
hsa-miR-377-3p	Rgs4
hsa-miR-377-3p	Rnf152
hsa-miR-377-3p	Thbs1
hsa-miR-377-3p	Zdhhc22
hsa-miR-377-5p	Gnl3l
hsa-miR-377-5p	Srsf1
hsa-miR-378g	Map1b
hsa-miR-378g	Mill2
hsa-miR-379-3p	Thbs1
hsa-miR-380-3p	Thbs1
hsa-miR-383-3p	Slc35e2
hsa-miR-383-5p	Plcg2
hsa-miR-3908	Cask
hsa-miR-3909	Slfn5
hsa-miR-3913-3p	Rab1
hsa-miR-3919	Tgfbr3
hsa-miR-3921	Slfn5
hsa-miR-3922-5p	Txlna
hsa-miR-3924	Tmem106b
hsa-miR-3925-3p	Ing5
hsa-miR-3926	Acbd7
hsa-miR-3926	Aldoa
hsa-miR-3926	Ccdc117
hsa-miR-3926	Fam216a
hsa-miR-3926	H6pd
hsa-miR-3926	Kras
hsa-miR-3926	Lhx4
hsa-miR-3926	Ptbp1
hsa-miR-3926	Serping1
hsa-miR-3926	Socs6
hsa-miR-3926	Vsig2
hsa-miR-3928-5p	Txlna
hsa-miR-3929	Cd99
hsa-miR-3929	Lmtk2
hsa-miR-3929	Tnfrsf10b
hsa-miR-3941	5-Mar
hsa-miR-3941	Bach1
hsa-miR-3941	Cacul1
hsa-miR-3941	Fasl
hsa-miR-3941	Glcci1
hsa-miR-3941	Il1rapl1
hsa-miR-3941	Kif5c
hsa-miR-3941	Mcts1
hsa-miR-3941	Med28
hsa-miR-3941	Muc15
hsa-miR-3941	Nfat5
hsa-miR-3941	Phka1
hsa-miR-3941	Prkx
hsa-miR-3941	Ptp4a2
hsa-miR-3941	Syt2
hsa-miR-3941	Unc5b
hsa-miR-3941	Zxda
hsa-miR-3944-5p	Tecpr2
hsa-miR-3973	Fem1a
hsa-miR-3975	Tnfrsf10b
hsa-miR-3978	Map1b
hsa-miR-3978	Rab1
hsa-miR-411-3p	Thbs1
hsa-miR-421	Vmp1
hsa-miR-423-3p	Poteg
hsa-miR-423-5p	Map1b
hsa-miR-424-5p	Cask
hsa-miR-424-5p	Dmpk
hsa-miR-424-5p	Npepps
hsa-miR-424-5p	Pdcd1
hsa-miR-425-3p	Vav3
hsa-miR-4252	Ing5
hsa-miR-4252	Srsf1
hsa-miR-4258	Gmps
hsa-miR-4258	Tmem127
hsa-miR-4260	Dnajc6
hsa-miR-4262	Ddit4
hsa-miR-4262	Unc5b
hsa-miR-4264	Thbs1
hsa-miR-4264	Tmem127
hsa-miR-4269	Gmps
hsa-miR-4269	Nanos1
hsa-miR-4269	Samd4
hsa-miR-4269	Slc35e2
hsa-miR-4269	Unc5b
hsa-miR-4272	Vmp1
hsa-miR-4277	Poteg
hsa-miR-4279	Fam120c
hsa-miR-4280	Map1b
hsa-miR-4282	Fhl2
