mmu-miR-101a-3p	Acsl4
mmu-miR-101a-3p	Acsl6
mmu-miR-101a-3p	Acvr1
mmu-miR-101a-3p	Acvr1b
mmu-miR-101a-3p	Acvr1c
mmu-miR-101a-3p	Adamts10
mmu-miR-101a-3p	Adamts17
mmu-miR-101a-3p	Adamts19
mmu-miR-101a-3p	Adamtsl3
mmu-miR-101a-3p	Adcy5
mmu-miR-101a-3p	Adcy6
mmu-miR-101a-3p	Adrb1
mmu-miR-101a-3p	Aebp2
mmu-miR-101a-3p	Afap1
mmu-miR-101a-3p	Agfg1
mmu-miR-101a-3p	Ago3
mmu-miR-101a-3p	AI593442
mmu-miR-101a-3p	Ajap1
mmu-miR-101a-3p	Akap13
mmu-miR-101a-3p	Akt3
mmu-miR-101a-3p	Alcam
mmu-miR-101a-3p	Aldh1a3
mmu-miR-101a-3p	Aldh1l2
mmu-miR-101a-3p	Aldoart2
mmu-miR-101a-3p	Ammecr1
mmu-miR-101a-3p	Anapc15
mmu-miR-101a-3p	Angptl2
mmu-miR-101a-3p	Ank2
mmu-miR-101a-3p	Ankrd11
mmu-miR-101a-3p	Ankrd12
mmu-miR-101a-3p	Ankrd17
mmu-miR-101a-3p	Ankrd28
mmu-miR-101a-3p	Ankrd52
mmu-miR-101a-3p	Anks1
mmu-miR-101a-3p	Ankzf1
mmu-miR-101a-3p	Antxr2
mmu-miR-101a-3p	Anxa2
mmu-miR-101a-3p	Ap1g1
mmu-miR-101a-3p	Ap3s1
mmu-miR-101a-3p	Apba2
mmu-miR-101a-3p	Apc
mmu-miR-101a-3p	Aplp2
mmu-miR-101a-3p	App
mmu-miR-101a-3p	Appbp2
mmu-miR-101a-3p	Arf1
mmu-miR-101a-3p	Arg2
mmu-miR-101a-3p	Arhgap26
mmu-miR-101a-3p	Arhgap32
mmu-miR-101a-3p	Arhgap5
mmu-miR-101a-3p	Arhgdib
mmu-miR-101a-3p	Arhgef3
mmu-miR-101a-3p	Arid1a
mmu-miR-101a-3p	Arid2
mmu-miR-101a-3p	Arid4b
mmu-miR-101a-3p	Arid5b
mmu-miR-101a-3p	Arl14epl
mmu-miR-101a-3p	Arpc4
mmu-miR-101a-3p	Arrdc3
mmu-miR-101a-3p	Arsj
mmu-miR-101a-3p	Asap1
mmu-miR-101a-3p	Ascc3
mmu-miR-101a-3p	Ash1l
mmu-miR-101a-3p	Asic1
mmu-miR-101a-3p	Aspn
mmu-miR-101a-3p	Atad2b
mmu-miR-101a-3p	Atf7ip
mmu-miR-101a-3p	Atp1b1
mmu-miR-101a-3p	Atp1b2
mmu-miR-101a-3p	Atp2b1
mmu-miR-101a-3p	Atp2b2
mmu-miR-101a-3p	Atp5g2
mmu-miR-101a-3p	Atp6v1a
mmu-miR-101a-3p	Atp8a1
mmu-miR-101a-3p	Atrx
mmu-miR-101a-3p	Atxn1
mmu-miR-101a-3p	Atxn1l
mmu-miR-101a-3p	Axin2
mmu-miR-101a-3p	B3galnt2
mmu-miR-101a-3p	Bach2
mmu-miR-101a-3p	Baz2a
mmu-miR-101a-3p	Baz2b
mmu-miR-101a-3p	Bbc3
mmu-miR-101a-3p	Bbx
mmu-miR-101a-3p	BC005537
mmu-miR-101a-3p	BC030336
mmu-miR-101a-3p	Bcas3
mmu-miR-101a-3p	Bcl2l11
mmu-miR-101a-3p	Bcl9
mmu-miR-101a-3p	Bdp1
mmu-miR-101a-3p	Bean1
mmu-miR-101a-3p	Begain
mmu-miR-101a-3p	Bend4
mmu-miR-101a-3p	Bicd2
mmu-miR-101a-3p	Birc6
mmu-miR-101a-3p	Bloc1s5
mmu-miR-101a-3p	Bmp2k
mmu-miR-101a-3p	Bmpr1b
mmu-miR-101a-3p	Brd8
mmu-miR-101a-3p	Brpf1
mmu-miR-101a-3p	Brsk2
mmu-miR-101a-3p	Btbd3
mmu-miR-101a-3p	Btc
mmu-miR-101a-3p	Bzw1
mmu-miR-101a-3p	Bzw2
mmu-miR-101a-3p	C030046E11Rik
mmu-miR-101a-3p	Cacna1d
mmu-miR-101a-3p	Cacnb2
mmu-miR-101a-3p	Cadm1
mmu-miR-101a-3p	Cadm2
mmu-miR-101a-3p	Calcrl
mmu-miR-101a-3p	Camk2n1
mmu-miR-101a-3p	Camsap2
mmu-miR-101a-3p	Camta1
mmu-miR-101a-3p	Capn2
mmu-miR-101a-3p	Capza2
mmu-miR-101a-3p	Casc4
mmu-miR-101a-3p	Cav3
mmu-miR-101a-3p	Cbfa2t2
mmu-miR-101a-3p	Cbl
mmu-miR-101a-3p	Cblb
mmu-miR-101a-3p	Cbll1
mmu-miR-101a-3p	Cbx4
mmu-miR-101a-3p	Ccdc178
mmu-miR-101a-3p	Ccdc18
mmu-miR-101a-3p	Ccdc50
mmu-miR-101a-3p	Ccdc71l
mmu-miR-101a-3p	Ccdc85a
mmu-miR-101a-3p	Ccng2
mmu-miR-101a-3p	Ccnj
mmu-miR-101a-3p	Ccnt1
mmu-miR-101a-3p	Ccnt2
mmu-miR-101a-3p	Cd226
mmu-miR-101a-3p	Cdc14a
mmu-miR-101a-3p	Cdc42
mmu-miR-101a-3p	Cdc42ep3
mmu-miR-101a-3p	Cdh11
mmu-miR-101a-3p	Cdh20
mmu-miR-101a-3p	Cdh5
mmu-miR-101a-3p	Cdh6
mmu-miR-101a-3p	Cdk17
mmu-miR-101a-3p	Cdk5r1
mmu-miR-101a-3p	Cdk6
mmu-miR-101a-3p	Cdk8
mmu-miR-101a-3p	Cdyl
mmu-miR-101a-3p	Cebpa
mmu-miR-101a-3p	Celf2
mmu-miR-101a-3p	Celf4
mmu-miR-101a-3p	Cep170
mmu-miR-101a-3p	Cep350
mmu-miR-101a-3p	Cers2
mmu-miR-101a-3p	Cftr
mmu-miR-101a-3p	Chchd4
mmu-miR-101a-3p	Chd2
mmu-miR-101a-3p	Chic2
mmu-miR-101a-3p	Chodl
mmu-miR-101a-3p	Chrm3
mmu-miR-101a-3p	Chrm5
mmu-miR-101a-3p	Chst9
mmu-miR-101a-3p	Chsy1
mmu-miR-101a-3p	Clcn3
mmu-miR-101a-3p	Clpx
mmu-miR-101a-3p	Cmip
mmu-miR-101a-3p	Cmtm6
mmu-miR-101a-3p	Cnst
mmu-miR-101a-3p	Cntn5
mmu-miR-101a-3p	Col10a1
mmu-miR-101a-3p	Col19a1
mmu-miR-101a-3p	Cpeb1
mmu-miR-101a-3p	Cpeb2
mmu-miR-101a-3p	Cpeb3
mmu-miR-101a-3p	Cpne4
mmu-miR-101a-3p	Cramp1l
mmu-miR-101a-3p	Creb1
mmu-miR-101a-3p	Crebbp
mmu-miR-101a-3p	Crebrf
mmu-miR-101a-3p	Crebzf
mmu-miR-101a-3p	Crem
mmu-miR-101a-3p	Crispld1
mmu-miR-101a-3p	Csnk1a1
mmu-miR-101a-3p	Csnk2a1
mmu-miR-101a-3p	Ctbp1
mmu-miR-101a-3p	Ctbp2
mmu-miR-101a-3p	Ctdspl
mmu-miR-101a-3p	Ctdspl2
mmu-miR-101a-3p	Cttnbp2
mmu-miR-101a-3p	Cul4b
mmu-miR-101a-3p	Cux1
mmu-miR-101a-3p	Cxadr
mmu-miR-101a-3p	Cxcl10
mmu-miR-101a-3p	Cxxc4
mmu-miR-101a-3p	Cxxc5
mmu-miR-101a-3p	D10Bwg1379e
mmu-miR-101a-3p	D15Ertd621e
mmu-miR-101a-3p	Dab2ip
mmu-miR-101a-3p	Dact1
mmu-miR-101a-3p	Dact3
mmu-miR-101a-3p	Dag1
mmu-miR-101a-3p	Dcaf7
mmu-miR-101a-3p	Dcbld2
mmu-miR-101a-3p	Dcc
mmu-miR-101a-3p	Dcp2
mmu-miR-101a-3p	Dcun1d3
mmu-miR-101a-3p	Ddit4
mmu-miR-101a-3p	Ddx3x
mmu-miR-101a-3p	Derl2
mmu-miR-101a-3p	Desi2
mmu-miR-101a-3p	Dgcr2
mmu-miR-101a-3p	Dgki
mmu-miR-101a-3p	Dido1
mmu-miR-101a-3p	Dip2b
mmu-miR-101a-3p	Dip2c
mmu-miR-101a-3p	Dlc1
mmu-miR-101a-3p	Dlg5
mmu-miR-101a-3p	Dlgap3
mmu-miR-101a-3p	Dmd
mmu-miR-101a-3p	Dmxl2
mmu-miR-101a-3p	Dnajc2
mmu-miR-101a-3p	Dnmt3a
mmu-miR-101a-3p	Dock3
mmu-miR-101a-3p	Dot1l
mmu-miR-101a-3p	Dpy30
mmu-miR-101a-3p	Dr1
mmu-miR-101a-3p	Drp2
mmu-miR-101a-3p	Dsc3
mmu-miR-101a-3p	Dstyk
mmu-miR-101a-3p	Dtna
mmu-miR-101a-3p	Dtnbp1
mmu-miR-101a-3p	Dusp1
mmu-miR-101a-3p	Dusp16
mmu-miR-101a-3p	Dyrk1a
mmu-miR-101a-3p	Dyrk2
mmu-miR-101a-3p	E2f8
mmu-miR-101a-3p	Ebf1
mmu-miR-101a-3p	Ebf2
mmu-miR-101a-3p	Ece1
mmu-miR-101a-3p	Edem3
mmu-miR-101a-3p	Eea1
mmu-miR-101a-3p	Eed
mmu-miR-101a-3p	Efna5
mmu-miR-101a-3p	Efnb2
mmu-miR-101a-3p	Ehmt1
mmu-miR-101a-3p	Eif4e
mmu-miR-101a-3p	Eif4g2
mmu-miR-101a-3p	Eif5
mmu-miR-101a-3p	Eif5a2
mmu-miR-101a-3p	Eif5b
mmu-miR-101a-3p	Elavl2
mmu-miR-101a-3p	Elf5
mmu-miR-101a-3p	Elfn2
mmu-miR-101a-3p	Elk3
mmu-miR-101a-3p	Eln
mmu-miR-101a-3p	Elovl5
mmu-miR-101a-3p	Emc7
mmu-miR-101a-3p	Emp1
mmu-miR-101a-3p	Emp2
mmu-miR-101a-3p	Enah
mmu-miR-101a-3p	Epb4.1l1
mmu-miR-101a-3p	Epc1
mmu-miR-101a-3p	Epc2
mmu-miR-101a-3p	Epha7
mmu-miR-101a-3p	Epn2
mmu-miR-101a-3p	Erbb2ip
mmu-miR-101a-3p	Erbb4
mmu-miR-101a-3p	Ero1l
mmu-miR-101a-3p	Erp44
mmu-miR-101a-3p	Esco1
mmu-miR-101a-3p	Etnk1
mmu-miR-101a-3p	Ets1
mmu-miR-101a-3p	Etv1
mmu-miR-101a-3p	Etv5
mmu-miR-101a-3p	Evx2
mmu-miR-101a-3p	Exoc5
mmu-miR-101a-3p	Eya1
mmu-miR-101a-3p	Ezh2
mmu-miR-101a-3p	Fa2h
mmu-miR-101a-3p	Fam126b
mmu-miR-101a-3p	Fam168a
mmu-miR-101a-3p	Fam179b
mmu-miR-101a-3p	Fam199x
mmu-miR-101a-3p	Fam204a
mmu-miR-101a-3p	Fam214a
mmu-miR-101a-3p	Fam217b
mmu-miR-101a-3p	Fam222a
mmu-miR-101a-3p	Fam222b
mmu-miR-101a-3p	Fam53b
mmu-miR-101a-3p	Fam60a
mmu-miR-101a-3p	Fam76b
mmu-miR-101a-3p	Fam78a
mmu-miR-101a-3p	Fam84a
mmu-miR-101a-3p	Fam84b
mmu-miR-101a-3p	Fat1
mmu-miR-101a-3p	Fat4
mmu-miR-101a-3p	Fbn1
mmu-miR-101a-3p	Fbn2
mmu-miR-101a-3p	Fbxl14
mmu-miR-101a-3p	Fbxl3
mmu-miR-101a-3p	Fbxo32
mmu-miR-101a-3p	Fbxw11
mmu-miR-101a-3p	Fbxw7
mmu-miR-101a-3p	Fem1c
mmu-miR-101a-3p	Fga
mmu-miR-101a-3p	Fign
mmu-miR-101a-3p	Filip1l
mmu-miR-101a-3p	Flrt2
mmu-miR-101a-3p	Flrt3
mmu-miR-101a-3p	Fmn2
mmu-miR-101a-3p	Fmnl2
mmu-miR-101a-3p	Fmr1
mmu-miR-101a-3p	Fndc3a
mmu-miR-101a-3p	Fnta
mmu-miR-101a-3p	Fos
mmu-miR-101a-3p	Foxg1
mmu-miR-101a-3p	Foxm1
mmu-miR-101a-3p	Foxp1
mmu-miR-101a-3p	Foxp2
mmu-miR-101a-3p	Frmd4a
mmu-miR-101a-3p	Frs2
mmu-miR-101a-3p	Fryl
mmu-miR-101a-3p	Fubp1
mmu-miR-101a-3p	Fubp3
mmu-miR-101a-3p	Fzd2
mmu-miR-101a-3p	Fzd4
mmu-miR-101a-3p	Fzd6
mmu-miR-101a-3p	Fzd9
mmu-miR-101a-3p	G3bp1
mmu-miR-101a-3p	G3bp2
mmu-miR-101a-3p	Gab1
mmu-miR-101a-3p	Gabra4
mmu-miR-101a-3p	Gabrb1
mmu-miR-101a-3p	Gabrb2
mmu-miR-101a-3p	Gad2
mmu-miR-101a-3p	Galnt18
mmu-miR-101a-3p	Galnt3
mmu-miR-101a-3p	Gata3
mmu-miR-101a-3p	Gatsl2
mmu-miR-101a-3p	Gbe1
mmu-miR-101a-3p	Gcc2
mmu-miR-101a-3p	Gclc
mmu-miR-101a-3p	Gcnt4
mmu-miR-101a-3p	Gdf10
mmu-miR-101a-3p	Get4
mmu-miR-101a-3p	Gja1
mmu-miR-101a-3p	Glcci1
mmu-miR-101a-3p	Glra2
mmu-miR-101a-3p	Glrx5
mmu-miR-101a-3p	Gltscr1
mmu-miR-101a-3p	Gm10175
mmu-miR-101a-3p	Gm10797
mmu-miR-101a-3p	Gm12353
mmu-miR-101a-3p	Gm3448
mmu-miR-101a-3p	Gm608
mmu-miR-101a-3p	Gmpr
mmu-miR-101a-3p	Gmps
mmu-miR-101a-3p	Gnai3
mmu-miR-101a-3p	Gnb1
mmu-miR-101a-3p	Gnb4
mmu-miR-101a-3p	Gnpda2
mmu-miR-101a-3p	Golga4
mmu-miR-101a-3p	Gpd1l
mmu-miR-101a-3p	Gpr116
mmu-miR-101a-3p	Gpr126
mmu-miR-101a-3p	Gpr183
mmu-miR-101a-3p	Gpr27
mmu-miR-101a-3p	Gpr50
mmu-miR-101a-3p	Gpr85
mmu-miR-101a-3p	Gprin3
mmu-miR-101a-3p	Greb1l
mmu-miR-101a-3p	Gria2
mmu-miR-101a-3p	Gria4
mmu-miR-101a-3p	Grid2
mmu-miR-101a-3p	Grin2a
mmu-miR-101a-3p	Grm1
mmu-miR-101a-3p	Gse1
mmu-miR-101a-3p	Gsk3b
mmu-miR-101a-3p	Gys2
mmu-miR-101a-3p	Gzf1
mmu-miR-101a-3p	Hapln1
mmu-miR-101a-3p	Has2
mmu-miR-101a-3p	Hcn4
mmu-miR-101a-3p	Hdac9
mmu-miR-101a-3p	Hdgfrp3
mmu-miR-101a-3p	Heg1
mmu-miR-101a-3p	Herpud1
mmu-miR-101a-3p	Hey2
mmu-miR-101a-3p	Hgf
mmu-miR-101a-3p	Hipk1
mmu-miR-101a-3p	Hipk3
mmu-miR-101a-3p	Hivep3
mmu-miR-101a-3p	Hmgcr
mmu-miR-101a-3p	Hnf1b
mmu-miR-101a-3p	Hnrnpa0
mmu-miR-101a-3p	Hnrnpa2b1
mmu-miR-101a-3p	Hnrnpa3
mmu-miR-101a-3p	Hnrnpab
mmu-miR-101a-3p	Hnrnpf
mmu-miR-101a-3p	Hnrnph2
mmu-miR-101a-3p	Hnrnph3
mmu-miR-101a-3p	Hnrnpu
mmu-miR-101a-3p	Homer1
mmu-miR-101a-3p	Hoxd4
mmu-miR-101a-3p	Hs2st1
mmu-miR-101a-3p	Hsp90b1
mmu-miR-101a-3p	Htra3
mmu-miR-101a-3p	Hvcn1
mmu-miR-101a-3p	Ick
mmu-miR-101a-3p	Id4
mmu-miR-101a-3p	Idh2
mmu-miR-101a-3p	Iffo2
mmu-miR-101a-3p	Igf2r
mmu-miR-101a-3p	Igfbp5
mmu-miR-101a-3p	Igsf10
mmu-miR-101a-3p	Igsf6
mmu-miR-101a-3p	Ikzf2
mmu-miR-101a-3p	Ikzf4
mmu-miR-101a-3p	Ina
mmu-miR-101a-3p	Ing3
mmu-miR-101a-3p	Ino80d
mmu-miR-101a-3p	Ipo5
mmu-miR-101a-3p	Ipo8
mmu-miR-101a-3p	Iqsec1
mmu-miR-101a-3p	Ireb2
mmu-miR-101a-3p	Irf2bpl
mmu-miR-101a-3p	Irs1
mmu-miR-101a-3p	Itga8
mmu-miR-101a-3p	Itgb3bp
mmu-miR-101a-3p	Ivns1abp
mmu-miR-101a-3p	Jak2
mmu-miR-101a-3p	Jam3
mmu-miR-101a-3p	Jdp2
mmu-miR-101a-3p	Jmy
mmu-miR-101a-3p	Jph1
mmu-miR-101a-3p	Junb
mmu-miR-101a-3p	Kat6a
mmu-miR-101a-3p	Kat6b
mmu-miR-101a-3p	Kat7
mmu-miR-101a-3p	Kbtbd2
mmu-miR-101a-3p	Kbtbd8
mmu-miR-101a-3p	Kcna1
mmu-miR-101a-3p	Kcnb2
mmu-miR-101a-3p	Kcnd2
mmu-miR-101a-3p	Kcnh7
mmu-miR-101a-3p	Kcnj10
mmu-miR-101a-3p	Kcnn3
mmu-miR-101a-3p	Kctd4
mmu-miR-101a-3p	Kctd6
mmu-miR-101a-3p	Kdm3a
mmu-miR-101a-3p	Kdm5a
mmu-miR-101a-3p	Kdm6a
mmu-miR-101a-3p	Kdm6b
mmu-miR-101a-3p	Kdm7a
mmu-miR-101a-3p	Kdsr
mmu-miR-101a-3p	Khdrbs2
mmu-miR-101a-3p	Kif21b
mmu-miR-101a-3p	Kif2a
mmu-miR-101a-3p	Kif5b
mmu-miR-101a-3p	Kitl
mmu-miR-101a-3p	Klf12
mmu-miR-101a-3p	Klf3
mmu-miR-101a-3p	Klf6
mmu-miR-101a-3p	Klf7
mmu-miR-101a-3p	Klf9
mmu-miR-101a-3p	Klhl24
mmu-miR-101a-3p	Kmt2e
mmu-miR-101a-3p	Kpna1
mmu-miR-101a-3p	Kpna3
mmu-miR-101a-3p	Kpna6
mmu-miR-101a-3p	Kras
mmu-miR-101a-3p	Lancl3
mmu-miR-101a-3p	Larp1
mmu-miR-101a-3p	Lcor
mmu-miR-101a-3p	Ldlrad4
mmu-miR-101a-3p	Letmd1
mmu-miR-101a-3p	Lhx1
mmu-miR-101a-3p	Lifr
mmu-miR-101a-3p	Limch1
mmu-miR-101a-3p	Lingo2
mmu-miR-101a-3p	Lmnb1
mmu-miR-101a-3p	Lmo3
mmu-miR-101a-3p	Lmtk2
mmu-miR-101a-3p	Lonrf1
mmu-miR-101a-3p	Lphn3
mmu-miR-101a-3p	Lrch1
mmu-miR-101a-3p	Lrch2
mmu-miR-101a-3p	Lrig2
mmu-miR-101a-3p	Lrp2
mmu-miR-101a-3p	Lrrc39
mmu-miR-101a-3p	Lrrc4
mmu-miR-101a-3p	Lrrfip2
mmu-miR-101a-3p	Lrrn1
mmu-miR-101a-3p	Lrrn3
mmu-miR-101a-3p	Lrrtm2
mmu-miR-101a-3p	Luc7l2
mmu-miR-101a-3p	Mafk
mmu-miR-101a-3p	Magi1
mmu-miR-101a-3p	Magi2
mmu-miR-101a-3p	Mak
mmu-miR-101a-3p	Maml3
mmu-miR-101a-3p	Man1c1
mmu-miR-101a-3p	Map3k13
mmu-miR-101a-3p	Map3k2
mmu-miR-101a-3p	Map3k4
mmu-miR-101a-3p	Map3k8
mmu-miR-101a-3p	Map3k9
mmu-miR-101a-3p	Map4k3
mmu-miR-101a-3p	Map7d1
mmu-miR-101a-3p	Mapk1
mmu-miR-101a-3p	Mapk6
mmu-miR-101a-3p	Mapk8
mmu-miR-101a-3p	March3
mmu-miR-101a-3p	March7
mmu-miR-101a-3p	Marcksl1
mmu-miR-101a-3p	Mark1
mmu-miR-101a-3p	Mast4
mmu-miR-101a-3p	Mat2a
mmu-miR-101a-3p	Mbd2
mmu-miR-101a-3p	Mbnl1
mmu-miR-101a-3p	Mbnl2
mmu-miR-101a-3p	Mbnl3
mmu-miR-101a-3p	Mboat2
mmu-miR-101a-3p	Mbtd1
mmu-miR-101a-3p	Mbtps2
mmu-miR-101a-3p	Mcidas
mmu-miR-101a-3p	Mdfi
mmu-miR-101a-3p	Mdga2
mmu-miR-101a-3p	Mecp2
mmu-miR-101a-3p	Med12l
mmu-miR-101a-3p	Med13
mmu-miR-101a-3p	Med14
mmu-miR-101a-3p	Med4
mmu-miR-101a-3p	Mef2a
mmu-miR-101a-3p	Mef2d
mmu-miR-101a-3p	Megf9
mmu-miR-101a-3p	Meis2
mmu-miR-101a-3p	Mepce
mmu-miR-101a-3p	Met
mmu-miR-101a-3p	Metap1
mmu-miR-101a-3p	Mex3b
mmu-miR-101a-3p	Mex3c
mmu-miR-101a-3p	Mgat5
mmu-miR-101a-3p	Mgrn1
mmu-miR-101a-3p	Mier1
mmu-miR-101a-3p	Mitf
mmu-miR-101a-3p	Mkl2
mmu-miR-101a-3p	Mlec
mmu-miR-101a-3p	Mllt4
mmu-miR-101a-3p	Mmp15
mmu-miR-101a-3p	Mn1
mmu-miR-101a-3p	Mob4
mmu-miR-101a-3p	Morn4
mmu-miR-101a-3p	Mpdz
mmu-miR-101a-3p	Mpp5
mmu-miR-101a-3p	Mpzl2
mmu-miR-101a-3p	Mrgbp
mmu-miR-101a-3p	Msi1
mmu-miR-101a-3p	Msx1
mmu-miR-101a-3p	Mtcl1
mmu-miR-101a-3p	Mtdh
mmu-miR-101a-3p	Mtf2
mmu-miR-101a-3p	Mthfsl
mmu-miR-101a-3p	Mtmr2
mmu-miR-101a-3p	Mtmr9
mmu-miR-101a-3p	Mtor
mmu-miR-101a-3p	Mtss1l
mmu-miR-101a-3p	Mtx3
mmu-miR-101a-3p	Mxd1
mmu-miR-101a-3p	Myb
mmu-miR-101a-3p	Mycl
mmu-miR-101a-3p	Mycn
mmu-miR-101a-3p	Mycs
mmu-miR-101a-3p	Myo1e
mmu-miR-101a-3p	Myo5a
mmu-miR-101a-3p	Myo5b
mmu-miR-101a-3p	Myo9a
mmu-miR-101a-3p	Myrip
mmu-miR-101a-3p	N4bp1
mmu-miR-101a-3p	Naa15
mmu-miR-101a-3p	Naa16
mmu-miR-101a-3p	Naa30
mmu-miR-101a-3p	Naca
mmu-miR-101a-3p	Nacc1
mmu-miR-101a-3p	Nacc2
mmu-miR-101a-3p	Nanos1
mmu-miR-101a-3p	Nav3
mmu-miR-101a-3p	Ncam2
mmu-miR-101a-3p	Ncf2
mmu-miR-101a-3p	Ncoa6
mmu-miR-101a-3p	Ndfip1
mmu-miR-101a-3p	Ndrg3
mmu-miR-101a-3p	Ndrg4
mmu-miR-101a-3p	Nek7
mmu-miR-101a-3p	Nemf
mmu-miR-101a-3p	Neurod1
mmu-miR-101a-3p	Nfe2l2
mmu-miR-101a-3p	Nfib
mmu-miR-101a-3p	Nhlrc2
mmu-miR-101a-3p	Nid2
mmu-miR-101a-3p	Nipa2
mmu-miR-101a-3p	Nkiras1
mmu-miR-101a-3p	Nkrf
mmu-miR-101a-3p	Nlk
mmu-miR-101a-3p	Nme5
mmu-miR-101a-3p	Nog
mmu-miR-101a-3p	Nol4l
mmu-miR-101a-3p	Nova1
mmu-miR-101a-3p	Npas3
mmu-miR-101a-3p	Npnt
mmu-miR-101a-3p	Nptx1
mmu-miR-101a-3p	Nr1d2
mmu-miR-101a-3p	Nr2f2
mmu-miR-101a-3p	Nr3c1
mmu-miR-101a-3p	Nr3c2
mmu-miR-101a-3p	Nr5a2
mmu-miR-101a-3p	Nr6a1
mmu-miR-101a-3p	Nrep
mmu-miR-101a-3p	Nrk
mmu-miR-101a-3p	Nrp1
mmu-miR-101a-3p	Nsd1
mmu-miR-101a-3p	Nudt11
mmu-miR-101a-3p	Nufip2
mmu-miR-101a-3p	Nup37
mmu-miR-101a-3p	Nupl2
mmu-miR-101a-3p	Nxph1
mmu-miR-101a-3p	Ogt
mmu-miR-101a-3p	Onecut2
mmu-miR-101a-3p	Orc4
mmu-miR-101a-3p	Osbpl6
mmu-miR-101a-3p	Otud3
mmu-miR-101a-3p	Otud4
mmu-miR-101a-3p	Pacrg
mmu-miR-101a-3p	Pacrgl
mmu-miR-101a-3p	Pafah1b1
mmu-miR-101a-3p	Pak7
mmu-miR-101a-3p	Palm2
mmu-miR-101a-3p	Pank1
mmu-miR-101a-3p	Pank3
mmu-miR-101a-3p	Panx2
mmu-miR-101a-3p	Papolg
mmu-miR-101a-3p	Pappa
mmu-miR-101a-3p	Pappa2
mmu-miR-101a-3p	Parn
mmu-miR-101a-3p	Pax8
mmu-miR-101a-3p	Pax9
mmu-miR-101a-3p	Paxbp1
mmu-miR-101a-3p	Pbx3
mmu-miR-101a-3p	Pcdh18
mmu-miR-101a-3p	Pcdh7
mmu-miR-101a-3p	Pcdh8
mmu-miR-101a-3p	Pcf11
mmu-miR-101a-3p	Pcgf5
mmu-miR-101a-3p	Pcif1
mmu-miR-101a-3p	Pcsk5
mmu-miR-101a-3p	Pdcl
mmu-miR-101a-3p	Pde4a
mmu-miR-101a-3p	Pde4d
mmu-miR-101a-3p	Pde7a
mmu-miR-101a-3p	Pds5b
mmu-miR-101a-3p	Pdzd11
mmu-miR-101a-3p	Pex11b
mmu-miR-101a-3p	Pex14
mmu-miR-101a-3p	Pgap1
mmu-miR-101a-3p	Phactr3
mmu-miR-101a-3p	Phf20
